Filename,Query,Subject,Identity,Alignment_length,Mismatches,Gap_opens,Query_start,Query_end,Subject_start,Subject_end,E-value,Bit_score
GCF_012367015.1_ASM1236701v1_genomic,NZ_JAAEUQ010000007.1,amsG,98.476,1444,22,0,242675,244118,1,1444,0.0,2545
GCF_012367015.1_ASM1236701v1_genomic,NZ_JAAEUQ010000007.1,amsL,99.745,1176,3,0,257303,258478,1,1176,0.0,2156
GCA_023184195.1_ASM2318419v1_genomic,JAJTMI010000001.1,amsG,100.000,1444,0,0,1368721,1370164,1444,1,0.0,2667
GCA_023184195.1_ASM2318419v1_genomic,JAJTMI010000001.1,amsL,100.000,1178,0,0,1354358,1355535,1178,1,0.0,2176
GCA_025818805.1_ASM2581880v1_genomic,JAMWBL010000002.1,amsG,100.000,1444,0,0,95534,96977,1,1444,0.0,2667
GCA_025818805.1_ASM2581880v1_genomic,JAMWBL010000002.1,amsL,100.000,1178,0,0,110163,111340,1,1178,0.0,2176
GCF_012367775.1_ASM1236777v1_genomic,NZ_JAAEWQ010000004.1,amsG,100.000,1444,0,0,95546,96989,1,1444,0.0,2667
GCF_012367775.1_ASM1236777v1_genomic,NZ_JAAEWQ010000004.1,amsL,99.576,1178,5,0,110175,111352,1,1178,0.0,2148
GCA_000367565.2_ASM36756v2_genomic,CAOY01000018.1,amsG,100.000,1444,0,0,18536,19979,1444,1,0.0,2667
GCA_000367565.2_ASM36756v2_genomic,CAOY01000018.1,amsL,100.000,1178,0,0,4173,5350,1178,1,0.0,2176
GCA_015650045.1_ASM1565004v1_genomic,CP064855.1,amsG,100.000,1444,0,0,2298532,2299975,1444,1,0.0,2667
GCA_015650045.1_ASM1565004v1_genomic,CP064855.1,amsL,100.000,1178,0,0,2284169,2285346,1178,1,0.0,2176
GCF_012371565.1_ASM1237156v1_genomic,NZ_JAAEUU010000014.1,amsG,100.000,1444,0,0,128470,129913,1444,1,0.0,2667
GCF_012371565.1_ASM1237156v1_genomic,NZ_JAAEUU010000014.1,amsL,100.000,1178,0,0,114107,115284,1178,1,0.0,2176
GCF_023183555.1_ASM2318355v1_genomic,NZ_JAJTLC010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCF_023183555.1_ASM2318355v1_genomic,NZ_JAJTLC010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCA_023183245.1_ASM2318324v1_genomic,JAJTKO010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCA_023183245.1_ASM2318324v1_genomic,JAJTKO010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCA_023184475.1_ASM2318447v1_genomic,JAJTMV010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCA_023184475.1_ASM2318447v1_genomic,JAJTMV010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCA_023183675.1_ASM2318367v1_genomic,JAJTLL010000001.1,amsG,100.000,1444,0,0,290982,292425,1,1444,0.0,2667
GCA_023183675.1_ASM2318367v1_genomic,JAJTLL010000001.1,amsL,100.000,1178,0,0,305611,306788,1,1178,0.0,2176
GCA_023184045.1_ASM2318404v1_genomic,JAJTMC010000001.1,amsG,100.000,1444,0,0,1369252,1370695,1444,1,0.0,2667
GCA_023184045.1_ASM2318404v1_genomic,JAJTMC010000001.1,amsL,100.000,1178,0,0,1354889,1356066,1178,1,0.0,2176
GCF_026966895.1_ASM2696689v1_genomic,NZ_JALGBW010000002.1,amsG,100.000,1444,0,0,95661,97104,1,1444,0.0,2667
GCF_026966895.1_ASM2696689v1_genomic,NZ_JALGBW010000002.1,amsL,100.000,1178,0,0,110290,111467,1,1178,0.0,2176
GCA_023182875.1_ASM2318287v1_genomic,JAJTJX010000001.1,amsG,100.000,1444,0,0,1368118,1369561,1444,1,0.0,2667
GCA_023182875.1_ASM2318287v1_genomic,JAJTJX010000001.1,amsL,100.000,1178,0,0,1353755,1354932,1178,1,0.0,2176
GCF_012367055.1_ASM1236705v1_genomic,NZ_JAAEUS010000001.1,amsG,100.000,1444,0,0,285152,286595,1,1444,0.0,2667
GCF_012367055.1_ASM1236705v1_genomic,NZ_JAAEUS010000001.1,amsL,100.000,1178,0,0,299781,300958,1,1178,0.0,2176
GCA_013375015.1_ASM1337501v1_genomic,CP056034.1,amsG,100.000,1444,0,0,2297604,2299047,1444,1,0.0,2667
GCA_013375015.1_ASM1337501v1_genomic,CP056034.1,amsL,100.000,1178,0,0,2283241,2284418,1178,1,0.0,2176
GCF_000367645.1_ASM36764v1_genomic,NZ_CAPC01000010.1,amsG,100.000,1444,0,0,265479,266922,1444,1,0.0,2667
GCF_000367645.1_ASM36764v1_genomic,NZ_CAPC01000010.1,amsL,100.000,1178,0,0,251116,252293,1178,1,0.0,2176
GCF_000513415.1_EA_LA635_genomic,NZ_CBVS010000006.1,amsG,100.000,1444,0,0,1368717,1370160,1444,1,0.0,2667
GCF_000513415.1_EA_LA635_genomic,NZ_CBVS010000006.1,amsL,99.915,1178,1,0,1354354,1355531,1178,1,0.0,2170
GCA_023184355.1_ASM2318435v1_genomic,JAJTMQ010000001.1,amsG,100.000,1444,0,0,1368037,1369480,1444,1,0.0,2667
GCA_023184355.1_ASM2318435v1_genomic,JAJTMQ010000001.1,amsL,100.000,1178,0,0,1353674,1354851,1178,1,0.0,2176
GCA_023183155.1_ASM2318315v1_genomic,JAJTKH010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCA_023183155.1_ASM2318315v1_genomic,JAJTKH010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCF_023183645.1_ASM2318364v1_genomic,NZ_JAJTLI010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCF_023183645.1_ASM2318364v1_genomic,NZ_JAJTLI010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCF_023183275.1_ASM2318327v1_genomic,NZ_JAJTKQ010000001.1,amsG,100.000,1444,0,0,1368303,1369746,1444,1,0.0,2667
GCF_023183275.1_ASM2318327v1_genomic,NZ_JAJTKQ010000001.1,amsL,100.000,1178,0,0,1353940,1355117,1178,1,0.0,2176
GCF_012371675.1_ASM1237167v1_genomic,NZ_JAAEVH010000019.1,amsG,100.000,1444,0,0,95555,96998,1,1444,0.0,2667
GCF_012371675.1_ASM1237167v1_genomic,NZ_JAAEVH010000019.1,amsL,100.000,1178,0,0,110184,111361,1,1178,0.0,2176
GCF_023183685.1_ASM2318368v1_genomic,NZ_JAJTLH010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCF_023183685.1_ASM2318368v1_genomic,NZ_JAJTLH010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCA_023183195.1_ASM2318319v1_genomic,JAJTKJ010000001.1,amsG,100.000,1444,0,0,290411,291854,1,1444,0.0,2667
GCA_023183195.1_ASM2318319v1_genomic,JAJTKJ010000001.1,amsL,100.000,1178,0,0,305040,306217,1,1178,0.0,2176
GCF_000367625.1_ASM36762v2_genomic,NZ_CAPB01000023.1,amsG,100.000,1444,0,0,82067,83510,1444,1,0.0,2667
GCF_000367625.1_ASM36762v2_genomic,NZ_CAPB01000023.1,amsL,100.000,1178,0,0,67704,68881,1178,1,0.0,2176
GCA_012980805.1_ASM1298080v1_genomic,CP050242.1,amsG,100.000,1444,0,0,1473425,1474868,1,1444,0.0,2667
GCA_012980805.1_ASM1298080v1_genomic,CP050242.1,amsL,100.000,1178,0,0,1488054,1489231,1,1178,0.0,2176
GCA_023183315.1_ASM2318331v1_genomic,JAJTKR010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCA_023183315.1_ASM2318331v1_genomic,JAJTKR010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCA_023183725.1_ASM2318372v1_genomic,JAJTLJ010000001.1,amsG,100.000,1444,0,0,290825,292268,1,1444,0.0,2667
GCA_023183725.1_ASM2318372v1_genomic,JAJTLJ010000001.1,amsL,100.000,1178,0,0,305454,306631,1,1178,0.0,2176
GCA_023184115.1_ASM2318411v1_genomic,JAJTMH010000001.1,amsG,100.000,1444,0,0,290982,292425,1,1444,0.0,2667
GCA_023184115.1_ASM2318411v1_genomic,JAJTMH010000001.1,amsL,100.000,1178,0,0,305611,306788,1,1178,0.0,2176
GCF_012367935.1_ASM1236793v1_genomic,NZ_JAAEXA010000003.1,amsG,100.000,1444,0,0,128432,129875,1444,1,0.0,2667
GCF_012367935.1_ASM1236793v1_genomic,NZ_JAAEXA010000003.1,amsL,100.000,1178,0,0,114069,115246,1178,1,0.0,2176
GCF_023183035.1_ASM2318303v1_genomic,NZ_JAJTKA010000001.1,amsG,100.000,1444,0,0,95633,97076,1,1444,0.0,2667
GCF_023183035.1_ASM2318303v1_genomic,NZ_JAJTKA010000001.1,amsL,100.000,1178,0,0,110262,111439,1,1178,0.0,2176
GCF_000367585.1_ASM36758v2_genomic,NZ_CAOZ01000007.1,amsG,100.000,1444,0,0,1367842,1369285,1444,1,0.0,2667
GCF_000367585.1_ASM36758v2_genomic,NZ_CAOZ01000007.1,amsL,100.000,1178,0,0,1353479,1354656,1178,1,0.0,2176
GCF_023183995.1_ASM2318399v1_genomic,NZ_JAJTLY010000001.1,amsG,100.000,1444,0,0,1369454,1370897,1444,1,0.0,2667
GCF_023183995.1_ASM2318399v1_genomic,NZ_JAJTLY010000001.1,amsL,100.000,1178,0,0,1355091,1356268,1178,1,0.0,2176
GCF_012367095.1_ASM1236709v1_genomic,NZ_JAAEUW010000016.1,amsG,100.000,1444,0,0,95556,96999,1,1444,0.0,2667
GCF_012367095.1_ASM1236709v1_genomic,NZ_JAAEUW010000016.1,amsL,100.000,1178,0,0,110185,111362,1,1178,0.0,2176
GCA_023612775.1_ASM2361277v1_genomic,CP076595.1,amsG,100.000,1444,0,0,3597380,3598823,1,1444,0.0,2667
GCA_023612775.1_ASM2361277v1_genomic,CP076595.1,amsL,100.000,1178,0,0,3612009,3613186,1,1178,0.0,2176
GCA_023183285.1_ASM2318328v1_genomic,JAJTKP010000001.1,amsG,100.000,1444,0,0,1367298,1368741,1444,1,0.0,2667
GCA_023183285.1_ASM2318328v1_genomic,JAJTKP010000001.1,amsL,100.000,1178,0,0,1352935,1354112,1178,1,0.0,2176
GCF_023183805.1_ASM2318380v1_genomic,NZ_JAJTLP010000001.1,amsG,100.000,1444,0,0,1367601,1369044,1444,1,0.0,2667
GCF_023183805.1_ASM2318380v1_genomic,NZ_JAJTLP010000001.1,amsL,100.000,1178,0,0,1353238,1354415,1178,1,0.0,2176
GCF_012367535.1_ASM1236753v1_genomic,NZ_JAAEWA010000002.1,amsG,99.584,1444,6,0,508867,510310,1444,1,0.0,2634
GCF_012367535.1_ASM1236753v1_genomic,NZ_JAAEWA010000002.1,amsL,99.576,1178,5,0,494504,495681,1178,1,0.0,2148
GCF_023183595.1_ASM2318359v1_genomic,NZ_JAJTLE010000001.1,amsG,100.000,1444,0,0,1368570,1370013,1444,1,0.0,2667
GCF_023183595.1_ASM2318359v1_genomic,NZ_JAJTLE010000001.1,amsL,100.000,1178,0,0,1354207,1355384,1178,1,0.0,2176
GCF_023183715.1_ASM2318371v1_genomic,NZ_JAJTLM010000001.1,amsG,100.000,1444,0,0,1368835,1370278,1444,1,0.0,2667
GCF_023183715.1_ASM2318371v1_genomic,NZ_JAJTLM010000001.1,amsL,100.000,1178,0,0,1354472,1355649,1178,1,0.0,2176
GCF_012368075.1_ASM1236807v1_genomic,NZ_JAAEXJ010000019.1,amsG,100.000,1444,0,0,95555,96998,1,1444,0.0,2667
GCF_012368075.1_ASM1236807v1_genomic,NZ_JAAEXJ010000019.1,amsL,100.000,1178,0,0,110184,111361,1,1178,0.0,2176
GCF_002732505.1_ASM273250v1_genomic,NZ_NQJZ01000057.1,amsG,100.000,1444,0,0,95662,97105,1,1444,0.0,2667
GCF_002732505.1_ASM273250v1_genomic,NZ_NQJZ01000057.1,amsL,99.915,1178,1,0,110291,111468,1,1178,0.0,2170
GCF_012367755.1_ASM1236775v1_genomic,NZ_JAAEWO010000002.1,amsG,100.000,1444,0,0,243569,245012,1,1444,0.0,2667
GCF_012367755.1_ASM1236775v1_genomic,NZ_JAAEWO010000002.1,amsL,100.000,1178,0,0,258198,259375,1,1178,0.0,2176
GCF_012367365.1_ASM1236736v1_genomic,NZ_JAAEVQ010000013.1,amsG,98.338,1444,24,0,47894,49337,1444,1,0.0,2534
GCF_012367365.1_ASM1236736v1_genomic,NZ_JAAEVQ010000013.1,amsL,99.745,1176,3,0,33534,34709,1176,1,0.0,2156
GCA_023183945.1_ASM2318394v1_genomic,JAJTLU010000001.1,amsG,100.000,1444,0,0,248332,249775,1,1444,0.0,2667
GCA_023183945.1_ASM2318394v1_genomic,JAJTLU010000001.1,amsL,100.000,1178,0,0,262961,264138,1,1178,0.0,2176
GCA_023184455.1_ASM2318445v1_genomic,JAJTMS010000001.1,amsG,100.000,1444,0,0,1369115,1370558,1444,1,0.0,2667
GCA_023184455.1_ASM2318445v1_genomic,JAJTMS010000001.1,amsL,100.000,1178,0,0,1354752,1355929,1178,1,0.0,2176
GCA_023184065.1_ASM2318406v1_genomic,JAJTMB010000001.1,amsG,100.000,1444,0,0,1369040,1370483,1444,1,0.0,2667
GCA_023184065.1_ASM2318406v1_genomic,JAJTMB010000001.1,amsL,100.000,1178,0,0,1354677,1355854,1178,1,0.0,2176
GCF_012367845.1_ASM1236784v1_genomic,NZ_JAAEWX010000016.1,amsG,100.000,1444,0,0,128694,130137,1444,1,0.0,2667
GCF_012367845.1_ASM1236784v1_genomic,NZ_JAAEWX010000016.1,amsL,100.000,1178,0,0,114331,115508,1178,1,0.0,2176
GCF_023183575.1_ASM2318357v1_genomic,NZ_JAJTLF010000001.1,amsG,100.000,1444,0,0,1369697,1371140,1444,1,0.0,2667
GCF_023183575.1_ASM2318357v1_genomic,NZ_JAJTLF010000001.1,amsL,100.000,1178,0,0,1355334,1356511,1178,1,0.0,2176
GCF_023183975.1_ASM2318397v1_genomic,NZ_JAJTLX010000001.1,amsG,100.000,1444,0,0,290668,292111,1,1444,0.0,2667
GCF_023183975.1_ASM2318397v1_genomic,NZ_JAJTLX010000001.1,amsL,100.000,1178,0,0,305297,306474,1,1178,0.0,2176
GCA_023612795.1_ASM2361279v1_genomic,CP076596.1,amsG,99.931,1444,1,0,336812,338255,1444,1,0.0,2662
GCA_023612795.1_ASM2361279v1_genomic,CP076596.1,amsL,100.000,1178,0,0,322449,323626,1178,1,0.0,2176
GCF_012371655.1_ASM1237165v1_genomic,NZ_JAAEVK010000016.1,amsG,100.000,1444,0,0,57241,58684,1444,1,0.0,2667
GCF_012371655.1_ASM1237165v1_genomic,NZ_JAAEVK010000016.1,amsL,100.000,1178,0,0,42878,44055,1178,1,0.0,2176
GCA_023184375.1_ASM2318437v1_genomic,JAJTMR010000001.1,amsG,100.000,1444,0,0,1367771,1369214,1444,1,0.0,2667
GCA_023184375.1_ASM2318437v1_genomic,JAJTMR010000001.1,amsL,100.000,1178,0,0,1353408,1354585,1178,1,0.0,2176
GCA_023183175.1_ASM2318317v1_genomic,JAJTKK010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCA_023183175.1_ASM2318317v1_genomic,JAJTKK010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCF_000367665.1_ASM36766v2_genomic,NZ_CAPD01000016.1,amsG,98.338,1444,24,0,467370,468813,1444,1,0.0,2534
GCF_000367665.1_ASM36766v2_genomic,NZ_CAPD01000016.1,amsL,99.745,1176,3,0,453010,454185,1176,1,0.0,2156
GCA_026966915.1_ASM2696691v1_genomic,JALGBU010000002.1,amsG,100.000,1444,0,0,95597,97040,1,1444,0.0,2667
GCA_026966915.1_ASM2696691v1_genomic,JALGBU010000002.1,amsL,100.000,1178,0,0,110226,111403,1,1178,0.0,2176
GCA_023183815.1_ASM2318381v1_genomic,JAJTLO010000001.1,amsG,100.000,1444,0,0,248987,250430,1,1444,0.0,2667
GCA_023183815.1_ASM2318381v1_genomic,JAJTLO010000001.1,amsL,100.000,1178,0,0,263616,264793,1,1178,0.0,2176
GCF_012366995.1_ASM1236699v1_genomic,NZ_JAAEUL010000009.1,amsG,100.000,1444,0,0,264942,266385,1444,1,0.0,2667
GCF_012366995.1_ASM1236699v1_genomic,NZ_JAAEUL010000009.1,amsL,100.000,1178,0,0,250579,251756,1178,1,0.0,2176
GCF_023182935.1_ASM2318293v1_genomic,NZ_JAJTJU010000001.1,amsG,100.000,1444,0,0,1368613,1370056,1444,1,0.0,2667
GCF_023182935.1_ASM2318293v1_genomic,NZ_JAJTJU010000001.1,amsL,100.000,1178,0,0,1354250,1355427,1178,1,0.0,2176
GCF_023184095.1_ASM2318409v1_genomic,NZ_JAJTME010000001.1,amsG,100.000,1444,0,0,290825,292268,1,1444,0.0,2667
GCF_023184095.1_ASM2318409v1_genomic,NZ_JAJTME010000001.1,amsL,100.000,1178,0,0,305454,306631,1,1178,0.0,2176
GCF_002732255.1_ASM273225v1_genomic,NZ_NQJR01000055.1,amsG,100.000,1444,0,0,95662,97105,1,1444,0.0,2667
GCF_002732255.1_ASM273225v1_genomic,NZ_NQJR01000055.1,amsL,100.000,1178,0,0,110291,111468,1,1178,0.0,2176
GCF_023183295.1_ASM2318329v1_genomic,NZ_JAJTKN010000001.1,amsG,100.000,1444,0,0,1367438,1368881,1444,1,0.0,2667
GCF_023183295.1_ASM2318329v1_genomic,NZ_JAJTKN010000001.1,amsL,100.000,1178,0,0,1353075,1354252,1178,1,0.0,2176
GCF_012371695.1_ASM1237169v1_genomic,NZ_JAAEVW010000007.1,amsG,100.000,1444,0,0,95555,96998,1,1444,0.0,2667
GCF_012371695.1_ASM1237169v1_genomic,NZ_JAAEVW010000007.1,amsL,100.000,1178,0,0,110184,111361,1,1178,0.0,2176
GCA_023182895.1_ASM2318289v1_genomic,JAJTJV010000001.1,amsG,100.000,1444,0,0,1369295,1370738,1444,1,0.0,2667
GCA_023182895.1_ASM2318289v1_genomic,JAJTJV010000001.1,amsL,100.000,1178,0,0,1354932,1356109,1178,1,0.0,2176
GCF_023183015.1_ASM2318301v1_genomic,NZ_JAJTKD010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCF_023183015.1_ASM2318301v1_genomic,NZ_JAJTKD010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCF_012367485.1_ASM1236748v1_genomic,NZ_JAAEVX010000018.1,amsG,100.000,1444,0,0,128422,129865,1444,1,0.0,2667
GCF_012367485.1_ASM1236748v1_genomic,NZ_JAAEVX010000018.1,amsL,100.000,1178,0,0,114059,115236,1178,1,0.0,2176
GCA_023612755.1_ASM2361275v1_genomic,CP076594.1,amsG,99.931,1444,1,0,1290725,1292168,1,1444,0.0,2662
GCA_023612755.1_ASM2361275v1_genomic,CP076594.1,amsL,100.000,1178,0,0,1305354,1306531,1,1178,0.0,2176
GCF_023184215.1_ASM2318421v1_genomic,NZ_JAJTMK010000001.1,amsG,100.000,1444,0,0,1369018,1370461,1444,1,0.0,2667
GCF_023184215.1_ASM2318421v1_genomic,NZ_JAJTMK010000001.1,amsL,100.000,1178,0,0,1354655,1355832,1178,1,0.0,2176
GCF_023183425.1_ASM2318342v1_genomic,NZ_JAJTKX010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCF_023183425.1_ASM2318342v1_genomic,NZ_JAJTKX010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCA_012980825.1_ASM1298082v1_genomic,CP050244.1,amsG,100.000,1444,0,0,1473547,1474990,1,1444,0.0,2667
GCA_012980825.1_ASM1298082v1_genomic,CP050244.1,amsL,100.000,1178,0,0,1488176,1489353,1,1178,0.0,2176
GCA_023184135.1_ASM2318413v1_genomic,JAJTMG010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCA_023184135.1_ASM2318413v1_genomic,JAJTMG010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCF_012368345.1_ASM1236834v1_genomic,NZ_JAAEXX010000007.1,amsG,100.000,1444,0,0,243597,245040,1,1444,0.0,2667
GCF_012368345.1_ASM1236834v1_genomic,NZ_JAAEXX010000007.1,amsL,100.000,1178,0,0,258226,259403,1,1178,0.0,2176
GCA_023182905.1_ASM2318290v1_genomic,JAJTJW010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCA_023182905.1_ASM2318290v1_genomic,JAJTJW010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCF_012367885.1_ASM1236788v1_genomic,NZ_JAAEXB010000018.1,amsG,100.000,1444,0,0,128464,129907,1444,1,0.0,2667
GCF_012367885.1_ASM1236788v1_genomic,NZ_JAAEXB010000018.1,amsL,100.000,1178,0,0,114101,115278,1178,1,0.0,2176
GCF_012371585.1_ASM1237158v1_genomic,NZ_JAAEUX010000008.1,amsG,100.000,1444,0,0,128469,129912,1444,1,0.0,2667
GCF_012371585.1_ASM1237158v1_genomic,NZ_JAAEUX010000008.1,amsL,100.000,1178,0,0,114106,115283,1178,1,0.0,2176
GCF_012367125.1_ASM1236712v1_genomic,NZ_JAAEVA010000002.1,amsG,100.000,1444,0,0,95556,96999,1,1444,0.0,2667
GCF_012367125.1_ASM1236712v1_genomic,NZ_JAAEVA010000002.1,amsL,100.000,1178,0,0,110185,111362,1,1178,0.0,2176
GCF_023183825.1_ASM2318382v1_genomic,NZ_JAJTLR010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCF_023183825.1_ASM2318382v1_genomic,NZ_JAJTLR010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCF_012371815.1_ASM1237181v1_genomic,NZ_JAAEWE010000003.1,amsG,98.407,1444,23,0,47898,49341,1444,1,0.0,2540
GCF_012371815.1_ASM1237181v1_genomic,NZ_JAAEWE010000003.1,amsL,99.745,1176,3,0,33538,34713,1176,1,0.0,2156
GCF_023184385.1_ASM2318438v1_genomic,NZ_JAJTMU010000001.1,amsG,100.000,1444,0,0,248987,250430,1,1444,0.0,2667
GCF_023184385.1_ASM2318438v1_genomic,NZ_JAJTMU010000001.1,amsL,100.000,1178,0,0,263616,264793,1,1178,0.0,2176
GCA_023184495.1_ASM2318449v1_genomic,JAJTMW010000001.1,amsG,100.000,1444,0,0,290668,292111,1,1444,0.0,2667
GCA_023184495.1_ASM2318449v1_genomic,JAJTMW010000001.1,amsL,100.000,1178,0,0,305297,306474,1,1178,0.0,2176
GCA_000367685.2_ASM36768v2_genomic,CAPE01000016.1,amsG,98.407,1444,23,0,127034,128477,1444,1,0.0,2540
GCA_000367685.2_ASM36768v2_genomic,CAPE01000016.1,amsL,99.745,1176,3,0,112679,113854,1176,1,0.0,2156
GCA_023184225.1_ASM2318422v1_genomic,JAJTMJ010000001.1,amsG,100.000,1444,0,0,1369454,1370897,1444,1,0.0,2667
GCA_023184225.1_ASM2318422v1_genomic,JAJTMJ010000001.1,amsL,100.000,1178,0,0,1355091,1356268,1178,1,0.0,2176
GCA_023183415.1_ASM2318341v1_genomic,JAJTKU010000001.1,amsG,100.000,1444,0,0,248333,249776,1,1444,0.0,2667
GCA_023183415.1_ASM2318341v1_genomic,JAJTKU010000001.1,amsL,100.000,1178,0,0,262962,264139,1,1178,0.0,2176
GCA_023183025.1_ASM2318302v1_genomic,JAJTJY010000001.1,amsG,100.000,1444,0,0,1369256,1370699,1444,1,0.0,2667
GCA_023183025.1_ASM2318302v1_genomic,JAJTJY010000001.1,amsL,100.000,1178,0,0,1354893,1356070,1178,1,0.0,2176
GCF_002732285.1_ASM273228v1_genomic,NZ_NQJY01000023.1,amsG,100.000,1444,0,0,1368031,1369474,1444,1,0.0,2667
GCF_002732285.1_ASM273228v1_genomic,NZ_NQJY01000023.1,amsL,100.000,1178,0,0,1353668,1354845,1178,1,0.0,2176
GCF_012368055.1_ASM1236805v1_genomic,NZ_JAAEXK010000021.1,amsG,100.000,1444,0,0,128460,129903,1444,1,0.0,2667
GCF_012368055.1_ASM1236805v1_genomic,NZ_JAAEXK010000021.1,amsL,100.000,1178,0,0,114097,115274,1178,1,0.0,2176
GCF_012367795.1_ASM1236779v1_genomic,NZ_JAAEWW010000009.1,amsG,100.000,1444,0,0,128464,129907,1444,1,0.0,2667
GCF_012367795.1_ASM1236779v1_genomic,NZ_JAAEWW010000009.1,amsL,100.000,1178,0,0,114101,115278,1178,1,0.0,2176
GCF_020546605.1_ASM2054660v1_genomic,NZ_CP063691.1,amsG,100.000,1444,0,0,1675445,1676888,1,1444,0.0,2667
GCF_020546605.1_ASM2054660v1_genomic,NZ_CP063691.1,amsL,99.915,1178,1,0,1690074,1691251,1,1178,0.0,2170
GCF_012367475.1_ASM1236747v1_genomic,NZ_JAAEVV010000029.1,amsG,98.407,1444,23,0,47899,49342,1444,1,0.0,2540
GCF_012367475.1_ASM1236747v1_genomic,NZ_JAAEVV010000029.1,amsL,99.745,1176,3,0,33539,34714,1176,1,0.0,2156
GCF_023183945.1_ASM2318394v1_genomic,NZ_JAJTLU010000001.1,amsG,100.000,1444,0,0,248332,249775,1,1444,0.0,2667
GCF_023183945.1_ASM2318394v1_genomic,NZ_JAJTLU010000001.1,amsL,100.000,1178,0,0,262961,264138,1,1178,0.0,2176
GCF_002732435.1_ASM273243v1_genomic,NZ_NQJV01000100.1,amsG,100.000,1444,0,0,57347,58790,1444,1,0.0,2667
GCF_002732435.1_ASM273243v1_genomic,NZ_NQJV01000100.1,amsL,100.000,1178,0,0,42984,44161,1178,1,0.0,2176
GCA_003992295.1_ASM399229v1_genomic,MCFB01000001.1,amsG,100.000,1444,0,0,95661,97104,1,1444,0.0,2667
GCA_003992295.1_ASM399229v1_genomic,MCFB01000001.1,amsL,100.000,1178,0,0,110290,111467,1,1178,0.0,2176
GCF_012368135.1_ASM1236813v1_genomic,NZ_JAAEXM010000001.1,amsG,100.000,1444,0,0,95555,96998,1,1444,0.0,2667
GCF_012368135.1_ASM1236813v1_genomic,NZ_JAAEXM010000001.1,amsL,100.000,1178,0,0,110184,111361,1,1178,0.0,2176
GCF_012366965.1_ASM1236696v1_genomic,NZ_JAAEUK010000021.1,amsG,100.000,1444,0,0,128425,129868,1444,1,0.0,2667
GCF_012366965.1_ASM1236696v1_genomic,NZ_JAAEUK010000021.1,amsL,100.000,1178,0,0,114062,115239,1178,1,0.0,2176
GCA_023183575.1_ASM2318357v1_genomic,JAJTLF010000001.1,amsG,100.000,1444,0,0,1369697,1371140,1444,1,0.0,2667
GCA_023183575.1_ASM2318357v1_genomic,JAJTLF010000001.1,amsL,100.000,1178,0,0,1355334,1356511,1178,1,0.0,2176
GCF_023184455.1_ASM2318445v1_genomic,NZ_JAJTMS010000001.1,amsG,100.000,1444,0,0,1369115,1370558,1444,1,0.0,2667
GCF_023184455.1_ASM2318445v1_genomic,NZ_JAJTMS010000001.1,amsL,100.000,1178,0,0,1354752,1355929,1178,1,0.0,2176
GCF_023184065.1_ASM2318406v1_genomic,NZ_JAJTMB010000001.1,amsG,100.000,1444,0,0,1369040,1370483,1444,1,0.0,2667
GCF_023184065.1_ASM2318406v1_genomic,NZ_JAJTMB010000001.1,amsL,100.000,1178,0,0,1354677,1355854,1178,1,0.0,2176
GCA_017161525.1_ASM1716152v1_genomic,CP066780.1,amsG,99.931,1444,1,0,2297285,2298728,1444,1,0.0,2662
GCA_017161525.1_ASM1716152v1_genomic,CP066780.1,amsL,100.000,1178,0,0,2282923,2284100,1178,1,0.0,2176
